,Open,High,Low,Close,Volume
2022-04-22,28.1,29.0,27.8,28.8,11530600
2022-04-25,28.8,29.0,26.8,26.8,14386300
2022-04-26,26.6,27.5,25.65,27.4,11114800
2022-04-27,27.0,28.2,26.45,28.2,8593800
2022-04-28,27.85,28.2,27.4,27.7,6523900
2022-04-29,27.55,28.15,27.4,27.7,11168500
2022-05-04,27.7,27.7,26.7,26.75,8979400
2022-05-05,27.0,27.05,25.9,26.9,13505600
2022-05-06,26.0,26.6,25.4,25.5,15245000
2022-05-09,25.1,25.1,23.75,23.75,23972900
2022-05-10,22.55,23.9,22.55,23.9,18391700
2022-05-11,23.9,24.0,22.8,23.55,13068000
2022-05-12,23.45,23.45,21.95,21.95,24214900
2022-05-13,21.5,21.95,20.45,20.45,22537200
2022-05-16,21.1,21.3,19.05,19.05,35190100
2022-05-17,18.7,20.35,18.6,20.35,30818300
2022-05-18,20.95,21.75,20.7,21.75,27100600
2022-05-19,21.3,22.4,21.25,21.75,22221600
2022-05-20,21.75,22.05,21.5,21.6,14328800
2022-05-23,21.75,21.75,20.15,20.35,30824100
2022-05-24,20.35,21.75,20.1,21.75,17952200
2022-05-25,22.0,22.85,22.0,22.75,20351500
2022-05-26,22.6,22.75,22.3,22.4,15266200
2022-05-27,22.5,22.7,22.1,22.25,15040300
2022-05-30,22.45,23.0,22.25,22.8,16390500
2022-05-31,22.6,22.8,22.35,22.35,12812300
2022-06-01,22.3,22.6,22.0,22.25,14727100
2022-06-02,22.35,22.4,21.45,21.55,15929800
2022-06-03,21.5,21.7,20.95,21.15,12083400
2022-06-06,21.15,21.4,20.5,20.5,17162600
2022-06-07,20.5,20.55,19.8,20.2,16797600
2022-06-08,20.4,21.6,20.3,21.6,11493800
2022-06-09,22.25,22.35,21.7,22.3,16071100
2022-06-10,21.8,22.7,21.75,21.9,17446000
2022-06-13,21.05,21.6,20.5,20.6,16680200
2022-06-14,20.35,21.25,20.35,20.9,12472300
2022-06-15,21.0,21.05,19.95,20.7,13262200
2022-06-16,21.1,21.25,20.8,21.0,11245300
2022-06-17,20.5,20.5,19.8,20.25,12492500
2022-06-20,20.3,20.55,18.85,18.85,16894800
2022-06-21,18.85,19.6,18.7,19.2,10840400
2022-06-22,19.7,20.5,19.6,20.5,9689900
2022-06-23,20.15,21.7,20.15,21.3,15465200
2022-06-24,21.3,21.8,21.05,21.2,11596900
2022-06-27,21.4,21.75,21.15,21.5,9786600
2022-06-28,21.5,22.8,21.35,22.55,24887500
2022-06-29,22.1,23.3,22.1,22.6,13808600
2022-06-30,22.55,22.75,21.5,21.5,18789800
